"Type";"Title";"Group";"Publish Date";"Status";"Description";"pdf";"Landing Page"
"CEPT Reports";"CEPT Report 045";"SRDMG";"2013-06-28";"Active";"Report from CEPT to the European Commission in response to the Fifth Mandate to CEPT on ultra-wideband technology to clarify the technical parameters in view of a potential update of Commission Decision 2007/131/EC";"=HYPERLINK(""http://docdb.cept.org/download/69"")";"=HYPERLINK(""http://docdb.cept.org/document/45"")"
"CEPT Reports";"CEPT Report 046";"EFISMG";"2013-03-08";"Active";"Report from CEPT to the European Commission in response to the Mandate on inclusion of information on rights of use for all uses of spectrum between 400 MHz and 6 GHz";"=HYPERLINK(""http://docdb.cept.org/download/71"")";"=HYPERLINK(""http://docdb.cept.org/document/46"")"
"CEPT Reports";"CEPT Report 047";"EFISMG";"2013-06-21";"Active";"Second Report from CEPT to the European Commission in response to the Mandate on inclusion of information on rights of use for all uses of spectrum between 400 MHz and 6 GHz (Tasks 4 and 5 in response to the EC Mandate on EFIS)";"=HYPERLINK(""http://docdb.cept.org/download/73"")";"=HYPERLINK(""http://docdb.cept.org/document/47"")"
"CEPT Reports";"CEPT Report 048";"ECC PT1";"2013-03-08";"Active";"Report from CEPT to the European Commission in response to the Second Mandate to CEPT on mobile communication services on board aircraft (MCA)";"=HYPERLINK(""http://docdb.cept.org/download/75"")";"=HYPERLINK(""http://docdb.cept.org/document/48"")"
"CEPT Reports";"CEPT Report 049";"ECC PT1";"2014-03-14";"Active";"Report from CEPT to the European Commission in response to the Mandate

“Technical conditions regarding spectrum harmonisation for terrestrial wireless systems in the 3400-3800 MHz frequency band”";"=HYPERLINK(""http://docdb.cept.org/download/77"")";"=HYPERLINK(""http://docdb.cept.org/document/49"")"
"CEPT Reports";"CEPT Report 050";"FM51";"2013-03-08";"Active";"Report A from CEPT to the European Commission in response to the Mandate 

“On technical conditions regarding spectrum harmonisation options for wireless radio microphones and cordless video-cameras (PMSE equipment)”

Technical conditions for the use of the bands 821-832 MHz and 1785-1805 MHz for wireless radio microphones in the EU";"=HYPERLINK(""http://docdb.cept.org/download/79"")";"=HYPERLINK(""http://docdb.cept.org/document/50"")"
"CEPT Reports";"CEPT Report 051";"FM51";"2013-11-08";"Active";"Report B from CEPT to the European Commission in response to the Mandate 

“On technical conditions regarding spectrum harmonisation options for wireless radio microphones and cordless video-cameras”.

Technical conditions for ensuring the sustainable operation of cordless video-cameras";"=HYPERLINK(""http://docdb.cept.org/download/82"")";"=HYPERLINK(""http://docdb.cept.org/document/51"")"
"CEPT Reports";"CEPT Report 052";"WGFM";"2015-03-06";"Active";"Report from CEPT to the European Commission in response to the Mandate 

“To undertake studies on the harmonised technical conditions for the 1900-1920 MHz and 2010-2025 MHz frequency bands (“Unpaired terrestrial 2 GHz bands”) in the EU”";"=HYPERLINK(""http://docdb.cept.org/download/84"")";"=HYPERLINK(""http://docdb.cept.org/document/52"")"
"CEPT Reports";"CEPT Report 053";"ECC PT1";"2014-11-28";"Active";"Report A from CEPT to the European Commission in response to the Mandate 

“To develop harmonised technical conditions for the 694 -790 MHz ('700 MHz') frequency band in the EU for the provision of wireless broadband and other uses in support of EU spectrum policy objectives”

";"=HYPERLINK(""http://docdb.cept.org/download/86"")";"=HYPERLINK(""http://docdb.cept.org/document/53"")"
"CEPT Reports";"CEPT Report 054";"ECC PT1";"2014-11-28";"Active";"Report from CEPT to the European Commission in response to the Mandate 

“To develop harmonised technical conditions in the 1452-1492 MHz frequency band for wireless broadband electronic communications services in the EU”";"=HYPERLINK(""http://docdb.cept.org/download/90"")";"=HYPERLINK(""http://docdb.cept.org/document/54"")"
"CEPT Reports";"CEPT Report 055";"WGFM";"2014-11-28";"Active";"Report A from CEPT to the European Commission in response to the Mandate on ‘Harmonised technical conditions for the 2300-2400 MHz (‘2.3 GHz’) frequency band in the EU for the provision of wireless broadband electronic communications services’ 

Technical conditions for wireless broadband usage of the 2300-2400 MHz frequency band";"=HYPERLINK(""http://docdb.cept.org/download/92"")";"=HYPERLINK(""http://docdb.cept.org/document/55"")"
"CEPT Reports";"CEPT Report 056";"WGFM";"2015-03-06";"Active";"Report B1 from CEPT to the European Commission in response to the Mandate on 

‘Harmonised technical conditions for the 2300-2400 MHz (‘2.3 GHz’) frequency band in the EU for the provision of wireless broadband electronic communications services’.

Technological and regulatory options facilitating sharing between Wireless broadband applications (WBB) and the relevant incumbent services/applications in the 2.3 GHz band";"=HYPERLINK(""http://docdb.cept.org/download/94"")";"=HYPERLINK(""http://docdb.cept.org/document/56"")"
"CEPT Reports";"CEPT Report 057";"WGFM";"2015-03-06";"Active";"Report A from CEPT to the European Commission in response to the Mandate

To study and identify harmonised compatibility and sharing conditions for Wireless Access Systems including Radio Local Area Networks in the bands 5350-5470 MHz and 5725-5925 MHz ('WAS/RLAN extension bands') for the provision of wireless broadband services";"=HYPERLINK(""http://docdb.cept.org/download/96"")";"=HYPERLINK(""http://docdb.cept.org/document/57"")"
"CEPT Reports";"CEPT Report 058";"WGFM";"2015-07-03";"Active";"Report B2 from CEPT to the European Commission in response to the Mandate on 

‘Harmonised technical conditions for the 2300-2400 MHz (‘2.3 GHz’) frequency band in the EU for the provision of wireless broadband electronic communications services’

Technical sharing solutions for the shared use of the 2300-2400 MHz band for WBB and PMSE";"=HYPERLINK(""http://docdb.cept.org/download/98"")";"=HYPERLINK(""http://docdb.cept.org/document/58"")"
"CEPT Reports";"CEPT Report 059";"SRDMG";"2016-06-17";"Active";"Annual update of the technical annex of the Commission Decision on the technical harmonisation of radio spectrum for use by short range device

Addendum to the report is also to be found here";"=HYPERLINK(""http://docdb.cept.org/download/102, http://docdb.cept.org/download/100"")";"=HYPERLINK(""http://docdb.cept.org/document/945"")"
"CEPT Reports";"CEPT Report 060";"ECC PT1";"2016-03-02";"Active";"Report B from CEPT to the European Commission in response to the Mandate 

“to develop harmonised technical conditions for the 694 -790 MHz ('700 MHz') frequency band in the EU for the provision of wireless broadband and other uses in support of EU spectrum policy objectives”";"=HYPERLINK(""http://docdb.cept.org/download/104"")";"=HYPERLINK(""http://docdb.cept.org/document/59"")"
"CEPT Reports";"CEPT Report 061";"FM51";"2016-06-17";"Active";"Harmonised compatibility and sharing conditions for video PMSE in the 2.7-2.9 GHz frequency band, taking into account radar use";"=HYPERLINK(""http://docdb.cept.org/download/106"")";"=HYPERLINK(""http://docdb.cept.org/document/978"")"
"CEPT Reports";"CEPT Report 062";"ECC PT1";"2016-06-17";"Active";"Coexistence studies between seaborne UMTS and LTE with terrestrial electronic communications networks operating in the 1710-1785 / 1805-1880 MHz, 1920-1980 / 2110-2170 MHz and 2500-2570 / 2620-2690 MHz bands";"=HYPERLINK(""http://docdb.cept.org/download/108"")";"=HYPERLINK(""http://docdb.cept.org/document/979"")"
"CEPT Reports";"CEPT Report 063";"ECC PT1";"2016-11-18";"Active";"To undertake technical studies regarding the possibility of making the usage of the network control unit (NCU) optional onboard MCA enabled aircraft";"=HYPERLINK(""http://docdb.cept.org/download/110"")";"=HYPERLINK(""http://docdb.cept.org/document/980"")"
"CEPT Reports";"CEPT Report 064";"WGFM";"2016-11-18";"Active";"To study and identify harmonised compatibility and sharing conditions for Wireless Access Systems including Radio Local Area Networks in the bands 5350-5470 MHz and 5725-5925 MHz ('WAS/RLAN extension bands') for the provision of wireless broadband services";"=HYPERLINK(""http://docdb.cept.org/download/112"")";"=HYPERLINK(""http://docdb.cept.org/document/981"")"
"CEPT Reports";"CEPT Report 065";"ECC PT1";"2017-11-17";"Active";"Report from CEPT to the European Commission in response to the Mandate 

“to develop harmonised technical conditions in additional frequency bands in the 1.5 GHz range for their use for terrestrial wireless broadband electronic communications services in the Union”
";"=HYPERLINK(""http://docdb.cept.org/download/114"")";"=HYPERLINK(""http://docdb.cept.org/document/1018"")"
"CEPT Reports";"CEPT Report 066";"ECC PT1";"2018-03-02";"Active";"Report from CEPT to the European Commission in response to the Mandate 

“to review the harmonised technical conditions for use of the 900 MHz and 1800 MHz frequency bands for terrestrial wireless broadband electronic communications services in support of the Internet of Things in the Union”
";"=HYPERLINK(""http://docdb.cept.org/download/116"")";"=HYPERLINK(""http://docdb.cept.org/document/1036"")"
"CEPT Reports";"CEPT Report 067";"ECC PT1";"2018-07-06";"Active";"Report A from CEPT to the European Commission in response to the Mandate
  
“to develop harmonised technical conditions for spectrum use in support of the introduction of next-generation (5G) terrestrial wireless systems in the Union”

Review of the harmonised technical conditions applicable to the 3.4-3.8 GHz ('3.6 GHz') frequency band
";"=HYPERLINK(""http://docdb.cept.org/download/118"")";"=HYPERLINK(""http://docdb.cept.org/document/3357"")"
"CEPT Reports";"CEPT Report 068";"ECC PT1";"2018-07-06";"Active";"Report B from CEPT to the European Commission in response to the Mandate

“to develop harmonised technical conditions for spectrum use in support of the introduction of next-generation (5G) terrestrial wireless systems in the Union”

Harmonised technical conditions for the 24.25-27.5 GHz ('26 GHz') frequency band
";"=HYPERLINK(""http://docdb.cept.org/download/119"")";"=HYPERLINK(""http://docdb.cept.org/document/3358"")"
"CEPT Reports";"CEPT Report 069";"SRDMG";"2018-10-26";"Active";"Report from CEPT to the European Commission in response to the Mandate 

“Ultra-Wideband technology in view of a potential update of Commission Decision 2007/131/EC”";"=HYPERLINK(""http://docdb.cept.org/download/122"")";"=HYPERLINK(""http://docdb.cept.org/document/7244"")"
"CEPT Reports";"CEPT Report 070";"SRDMG";"2019-03-08";"Active";"In response to the EC Permanent Mandate on the
”Annual update of the technical annex of the Commission Decision on the technical harmonisation of radio spectrum for use by short range devices”";"=HYPERLINK(""http://docdb.cept.org/download/123"")";"=HYPERLINK(""http://docdb.cept.org/document/9684"")"
"CEPT Reports";"CEPT Report 071";"SRDMG";"2019-03-08";"Active";"Report from CEPT to the European Commission in response to the Mandate

to study the extension of the Intelligent Transport Systems (ITS) safety-related band at 5.9 GHz";"=HYPERLINK(""http://docdb.cept.org/download/126"")";"=HYPERLINK(""http://docdb.cept.org/document/9683"")"
"CEPT Reports";"CEPT Report 072";"ECC PT1";"2019-07-05";"Active";"Report from CEPT to the European Commission in response to the Mandate 

“to review the harmonised technical conditions for certain EU-harmonised frequency bands and to develop least restrictive harmonised technical conditions suitable for next-generation (5G) terrestrial wireless systems”

Report A: Review of technical conditions in the paired terrestrial 2 GHz and the 2.6 GHz frequency bands, and the usage feasibility of the 900 MHz and 1800 MHz frequency bands
";"=HYPERLINK(""http://docdb.cept.org/download/129"")";"=HYPERLINK(""http://docdb.cept.org/document/12367"")"
"CEPT Reports";"CEPT Report 073";"SE45";"2020-03-06";"Active";"Report from CEPT to the European Commission in response to the Mandate 

“to study feasibility and identify harmonised technical conditions for Wireless Access Systems including Radio Local Area Networks in the 5925-6425 MHz band for the provision of wireless broadband services”

Report A: Assessment and study of compatibility and coexistence scenarios for WAS/RLANs in the band 5925-6425 MHz
";"=HYPERLINK(""http://docdb.cept.org/download/131"")";"=HYPERLINK(""http://docdb.cept.org/document/13858"")"
"CEPT Reports";"CEPT Report 074";"FM56";"2020-07-03";"Active";"Report from CEPT to the European Commission in response to the Mandate on spectrum for the future railway mobile communications system

Report A: Spectrum needs and feasibility (tasks 1 to 4)
";"=HYPERLINK(""http://docdb.cept.org/download/132"")";"=HYPERLINK(""http://docdb.cept.org/document/15111"")"
"CEPT Reports";"CEPT Report 075";"FM57";"2020-11-20";"Active";"Report from CEPT to the European Commission in response to the Mandate 

“to study feasibility and identify harmonised technical conditions for Wireless Access Systems including Radio Local Area Networks in the 5925-6425 MHz band for the provision of wireless broadband services”

Report B: Harmonised technical parameters for WAS/RLANs operating on a coexistence basis with appropriate mitigation techniques and/or operational compatibility/coexistence conditions, operating on the basis of a general authorisation
";"=HYPERLINK(""http://docdb.cept.org/download/135"")";"=HYPERLINK(""http://docdb.cept.org/document/16734"")"
"CEPT Reports";"CEPT Report 076";"FM56";"2020-11-20";"Active";"Report from CEPT to the European Commission in response to the Mandate on spectrum for the future railway mobile communications system

Report B: EU-harmonised technical conditions for the future railway mobile radio communications system (Task 5)
";"=HYPERLINK(""http://docdb.cept.org/download/137"")";"=HYPERLINK(""http://docdb.cept.org/document/16735"")"
"CEPT Reports";"CEPT Report 077";"SRDMG";"2021-03-05";"Active";"In response to the EC Permanent Mandate on the
“Annual update of the technical annex of the Commission Decision on the technical harmonisation of radio spectrum for use by short range devices”
";"=HYPERLINK(""http://docdb.cept.org/download/139"")";"=HYPERLINK(""http://docdb.cept.org/document/18492"")"
"CEPT Reports";"CEPT Report 078";"WGFM";"2021-03-05";"Active";"Report from CEPT to the European Commission in response to the Mandate (Task 3, 66-71 GHz) to develop least restrictive harmonised technical conditions suitable for Next-Generation (5G) Terrestrial Wireless Systems for priority frequency bands above 24 GHz";"=HYPERLINK(""http://docdb.cept.org/download/141"")";"=HYPERLINK(""http://docdb.cept.org/document/18493"")"
"CEPT Reports";"CEPT Report 079";"FM57";"2021-07-02";"Active";"Report from CEPT to the European Commission in response to the Mandate to amend Decision 2005/513/EC on the harmonised use of radio spectrum in the 5 GHz band for the implementation of WAS/RLAN following WRC-19";"=HYPERLINK(""http://docdb.cept.org/download/3453"")";"=HYPERLINK(""http://docdb.cept.org/document/19384"")"
"CEPT Reports";"CEPT Report 080";"ECC PT1";"2021-07-02";"Active";"Report from CEPT to the European Commission in response to the Mandate 

“to review the harmonised technical conditions for certain EU-harmonised frequency bands and to develop least restrictive harmonised technical conditions suitable for next-generation (5G) terrestrial wireless systems”

Report B: Channelling arrangements and least restrictive technical conditions suitable for ECS including 5G terrestrial wireless systems in the 900 MHz and 1800 MHz frequency bands, in compliance with the principles of technology and service neutrality
";"=HYPERLINK(""http://docdb.cept.org/download/3538"")";"=HYPERLINK(""http://docdb.cept.org/document/19385"")"
"CEPT Reports";"CEPT Report 081";"ECC PT1";"2021-11-05";"Active";"Report from CEPT to the European Commission in response to 
Task 1 of the Mandate “Study and assess conditions to operate 5G non-AAS connectivity for MCA in the 1800 MHz (1710-1785 MHz and 1805-1880 MHz) frequency band” and 
Task 2 of the Mandate “Study and assess whether, and under what conditions, the usage of an NCU in MCA operations could be made optional”";"=HYPERLINK(""http://docdb.cept.org/download/3531"")";"=HYPERLINK(""http://docdb.cept.org/document/22513"")"
"CEPT Reports";"CEPT Report 082";"ECC PT1";"2022-11-18";"Active";"Report from CEPT to the European Commission in response to the Mandate  
“to develop least restrictive harmonised technical conditions suitable for next-generation (5G) terrestrial wireless systems for priority frequency bands above 24 GHz”
Harmonised least restrictive technical conditions for the 40.5-43.5 GHz frequency band
";"=HYPERLINK(""http://docdb.cept.org/download/4178"")";"=HYPERLINK(""http://docdb.cept.org/document/28574"")"
"CEPT Reports";"CEPT Report 083";"ECC PT1";"2023-03-10";"Active";"Report from CEPT to the European Commission in response to the Mandate 
“Compatibility between MCV services using non-AAS 5G NR technology and terrestrial systems capable of providing electronic communications services in the paired 1800 MHz and the paired 2600 MHz frequency bands”
";"=HYPERLINK(""http://docdb.cept.org/download/4307"")";"=HYPERLINK(""http://docdb.cept.org/document/28591"")"
